"No.","Time","Source","Destination","Protocol","Length","Info"
"6159","27.120974000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49511 [ACK] Seq=9555 Ack=332 Win=15552 Len=0 TSval=2544155959 TSecr=17440"
"6160","27.131850000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39108 > http [ACK] Seq=682 Ack=59473 Win=148864 Len=0 TSval=19949 TSecr=2495050546"
"6161","27.143857000","192.168.178.25","23.42.27.27","TCP","66","[TCP Keep-Alive] 46157 > http [ACK] Seq=867 Ack=3538 Win=38528 Len=0 TSval=19952 TSecr=1924541391"
"6162","27.147856000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39111 > http [ACK] Seq=1008 Ack=38563 Win=107776 Len=0 TSval=19953 TSecr=2495050570"
"6163","27.156402000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39108 [ACK] Seq=59473 Ack=683 Win=16640 Len=0 TSval=2495060704 TSecr=17449"
"6164","27.163868000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39113 > http [ACK] Seq=1003 Ack=42425 Win=116480 Len=0 TSval=19957 TSecr=2495050590"
"6165","27.172222000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39111 [ACK] Seq=38563 Ack=1009 Win=17696 Len=0 TSval=2495060720 TSecr=17453"
"6166","27.178364000","23.42.27.27","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 46157 [ACK] Seq=3538 Ack=868 Win=30400 Len=0 TSval=1924551554 TSecr=14890"
"6167","27.183868000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39112 > http [ACK] Seq=1002 Ack=46066 Win=124800 Len=0 TSval=19962 TSecr=2495050602"
"6168","27.188987000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39113 [ACK] Seq=42425 Ack=1004 Win=17696 Len=0 TSval=2495060736 TSecr=17457"
"6169","27.203858000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49506 > http [ACK] Seq=669 Ack=18177 Win=66944 Len=0 TSval=19967 TSecr=2544145944"
"6170","27.208713000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39112 [ACK] Seq=46066 Ack=1003 Win=17696 Len=0 TSval=2495060756 TSecr=17472"
"6171","27.223861000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49507 > http [ACK] Seq=699 Ack=21366 Win=72704 Len=0 TSval=19972 TSecr=2544145960"
"6172","27.228643000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49506 [ACK] Seq=18177 Ack=670 Win=16640 Len=0 TSval=2544156067 TSecr=17467"
"6173","27.247871000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39110 > http [ACK] Seq=1006 Ack=49468 Win=131072 Len=0 TSval=19978 TSecr=2495050704"
"6174","27.249569000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49507 [ACK] Seq=21366 Ack=700 Win=16640 Len=0 TSval=2544156088 TSecr=17472"
"6175","27.272983000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39110 [ACK] Seq=49468 Ack=1007 Win=17696 Len=0 TSval=2495060820 TSecr=17478"
"6176","27.279850000","192.168.178.25","23.42.27.27","TCP","66","[TCP Keep-Alive] 46209 > http [ACK] Seq=420 Ack=1745 Win=32768 Len=0 TSval=19986 TSecr=1924541591"
"6177","27.283834000","192.168.178.25","62.138.116.15","TCP","66","[TCP Keep-Alive] 59464 > http [ACK] Seq=340 Ack=21170 Win=72704 Len=0 TSval=19987 TSecr=1156518911"
"6178","27.309704000","62.138.116.15","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 59464 [ACK] Seq=21170 Ack=341 Win=6912 Len=0 TSval=1156529004 TSecr=17487"
"6179","27.314584000","23.42.27.27","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 46209 [ACK] Seq=1745 Ack=421 Win=29312 Len=0 TSval=1924551690 TSecr=17486"
"6180","27.351847000","192.168.178.25","62.138.116.15","TCP","66","[TCP Keep-Alive] 50955 > https [ACK] Seq=731 Ack=25821 Win=64800 Len=0 TSval=20004 TSecr=1981912924"
"6181","27.367857000","192.168.178.25","52.1.141.196","TCP","66","[TCP Keep-Alive] 51913 > https [ACK] Seq=1331 Ack=5697 Win=49408 Len=0 TSval=20008 TSecr=836773128"
"6182","27.377434000","62.138.116.15","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 50955 [ACK] Seq=25821 Ack=732 Win=5087 Len=0 TSval=1981922952 TSecr=17504"
"6183","27.455861000","192.168.178.25","178.250.0.100","TCP","66","[TCP Keep-Alive] 43460 > http [ACK] Seq=356 Ack=473 Win=30016 Len=0 TSval=20030 TSecr=1981911522"
"6184","27.489322000","52.1.141.196","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 51913 [ACK] Seq=5697 Ack=1332 Win=22272 Len=0 TSval=836775661 TSecr=14985"
"6185","27.509027000","178.250.0.100","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 43460 [ACK] Seq=473 Ack=357 Win=4712 Len=0 TSval=1981921568 TSecr=17530"
"6186","28.327859000","192.168.178.25","104.85.166.33","TCP","66","[TCP Keep-Alive] 55331 > http [ACK] Seq=276 Ack=9386 Win=49536 Len=0 TSval=20248 TSecr=1243105896"
"6187","28.354004000","104.85.166.33","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 55331 [ACK] Seq=9386 Ack=277 Win=29312 Len=0 TSval=1243115945 TSecr=17748"
"6188","28.359857000","192.168.178.25","184.31.81.243","TCP","66","[TCP Keep-Alive] 32938 > http [ACK] Seq=292 Ack=45056 Win=121856 Len=0 TSval=20256 TSecr=1471932897"
"6189","28.395473000","184.31.81.243","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 32938 [ACK] Seq=45056 Ack=293 Win=29312 Len=0 TSval=1471942943 TSecr=17756"
"6190","28.712625000","192.168.178.25","136.243.32.90","HTTP","471","GET /bb-mx/submit?/IKqrScVCALklFBTkzFPGlCBAAAAedOzmDCRksFA HTTP/1.1 "
"6191","28.758228000","136.243.32.90","192.168.178.25","HTTP","357","HTTP/1.1 200 OK  (GIF89a) (GIF89a) (image/gif)"
"6192","28.758239000","192.168.178.25","136.243.32.90","TCP","66","55840 > http [ACK] Seq=4469 Ack=1165 Win=33536 Len=0 TSval=20355 TSecr=1261406060"
"6193","28.835836000","192.168.178.25","104.85.166.49","TCP","66","[TCP Keep-Alive] 49510 > http [ACK] Seq=720 Ack=22504 Win=75520 Len=0 TSval=20375 TSecr=2544147667"
"6194","28.839834000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39109 > http [ACK] Seq=1060 Ack=77234 Win=184832 Len=0 TSval=20376 TSecr=2495052379"
"6195","28.861643000","104.85.166.49","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 49510 [ACK] Seq=22504 Ack=721 Win=16640 Len=0 TSval=2544157699 TSecr=17874"
"6196","28.864991000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39109 [ACK] Seq=77234 Ack=1061 Win=17696 Len=0 TSval=2495062412 TSecr=17874"
"6197","28.871836000","192.168.178.25","104.85.166.60","TCP","66","[TCP Keep-Alive] 39104 > http [ACK] Seq=712 Ack=88013 Win=184832 Len=0 TSval=20384 TSecr=2495052389"
"6198","28.897619000","104.85.166.60","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 39104 [ACK] Seq=88013 Ack=713 Win=16640 Len=0 TSval=2495062445 TSecr=17882"
"6199","29.075863000","192.168.178.25","23.42.27.27","TCP","66","[TCP Keep-Alive] 46232 > http [ACK] Seq=434 Ack=2086 Win=35072 Len=0 TSval=20435 TSecr=1924543451"
"6200","29.110514000","23.42.27.27","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 46232 [ACK] Seq=2086 Ack=435 Win=29312 Len=0 TSval=1924553486 TSecr=17935"
"6201","29.175838000","192.168.178.25","173.194.44.73","TCP","66","[TCP Keep-Alive] 40909 > http [ACK] Seq=882 Ack=11662 Win=55296 Len=0 TSval=20460 TSecr=302423723"
"6202","29.191849000","192.168.178.25","173.194.44.73","TCP","66","[TCP Keep-Alive] 40912 > http [ACK] Seq=616 Ack=387 Win=30336 Len=0 TSval=20464 TSecr=302416238"
"6203","29.197503000","173.194.44.73","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 40909 [ACK] Seq=11662 Ack=883 Win=44928 Len=0 TSval=302433743 TSecr=17960"
"6204","29.213272000","173.194.44.73","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 40912 [ACK] Seq=387 Ack=617 Win=43776 Len=0 TSval=302426258 TSecr=17964"
"6205","29.792895000","192.168.178.25","192.168.178.1","DNS","74","Standard query 0x1127  A duckduckgo.com"
"6206","29.802034000","192.168.178.25","192.168.178.1","DNS","67","Standard query 0x313d  A dropbox"
"6207","29.817011000","192.168.178.25","192.168.178.1","DNS","80","Standard query 0x7355  A icons.duckduckgo.com"
"6208","29.821482000","192.168.178.1","192.168.178.25","DNS","138","Standard query response 0x1127  A 46.51.197.89 A 176.34.135.167 A 176.34.131.233 A 176.34.155.20"
"6209","29.822050000","192.168.178.25","46.51.197.89","TCP","74","59563 > https [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=20621 TSecr=0 WS=128"
"6210","29.841025000","192.168.178.1","192.168.178.25","DNS","142","Standard query response 0x313d No such name"
"6211","29.841319000","192.168.178.25","192.168.178.1","DNS","67","Standard query 0x4e56  A dropbox"
"6212","29.844836000","192.168.178.1","192.168.178.25","DNS","96","Standard query response 0x7355  A 176.34.155.23"
"6213","29.869190000","192.168.178.1","192.168.178.25","DNS","142","Standard query response 0x4e56 No such name"
"6214","29.872350000","46.51.197.89","192.168.178.25","TCP","74","https > 59563 [SYN, ACK] Seq=0 Ack=1 Win=17898 Len=0 MSS=1452 SACK_PERM=1 TSval=404650761 TSecr=20621 WS=128"
"6215","29.872369000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=20634 TSecr=404650761"
"6216","29.872607000","192.168.178.25","46.51.197.89","TLSv1.2","254","Client Hello"
"6217","29.879861000","192.168.178.25","54.231.136.32","TCP","54","[TCP Keep-Alive] 36440 > http [ACK] Seq=358 Ack=19849 Win=69376 Len=0"
"6218","29.924070000","46.51.197.89","192.168.178.25","TCP","66","https > 59563 [ACK] Seq=1 Ack=189 Win=19072 Len=0 TSval=404650774 TSecr=20634"
"6219","29.927413000","46.51.197.89","192.168.178.25","TLSv1.2","1506","Server Hello"
"6220","29.927420000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=189 Ack=1441 Win=32128 Len=0 TSval=20647 TSecr=404650775"
"6221","29.929130000","46.51.197.89","192.168.178.25","TLSv1.2","1577","Certificate"
"6222","29.929136000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=189 Ack=2952 Win=35200 Len=0 TSval=20648 TSecr=404650775"
"6223","29.929139000","54.231.136.32","192.168.178.25","TCP","60","[TCP Keep-Alive ACK] http > 36440 [ACK] Seq=19849 Ack=359 Win=8128 Len=0"
"6224","29.931298000","192.168.178.25","46.51.197.89","TLSv1.2","228","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request"
"6225","29.931422000","192.168.178.25","93.184.220.29","TCP","74","45012 > http [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=20648 TSecr=0 WS=128"
"6226","29.947859000","192.168.178.25","37.157.6.251","TCP","66","[TCP Keep-Alive] 50476 > https [ACK] Seq=809 Ack=4112 Win=41344 Len=0 TSval=20653 TSecr=970051801"
"6227","29.965972000","93.184.220.29","192.168.178.25","TCP","74","http > 45012 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1452 SACK_PERM=1 TSval=724334485 TSecr=20648 WS=512"
"6228","29.965987000","192.168.178.25","93.184.220.29","TCP","66","45012 > http [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=20657 TSecr=724334485"
"6229","29.966101000","192.168.178.25","93.184.220.29","OCSP","505","Request"
"6230","29.983217000","46.51.197.89","192.168.178.25","TLSv1.2","324","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6231","29.983322000","46.51.197.89","192.168.178.25","TLSv1.2","139","Application Data"
"6232","30.005656000","93.184.220.29","192.168.178.25","TCP","66","http > 45012 [ACK] Seq=1 Ack=440 Win=145920 Len=0 TSval=724334494 TSecr=20657"
"6233","30.006801000","93.184.220.29","192.168.178.25","OCSP","854","Response"
"6234","30.006809000","192.168.178.25","93.184.220.29","TCP","66","45012 > http [ACK] Seq=440 Ack=789 Win=30848 Len=0 TSval=20667 TSecr=724334494"
"6235","30.007906000","37.157.6.251","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 50476 [ACK] Seq=4112 Ack=810 Win=45056 Len=0 TSval=970061857 TSecr=18163"
"6236","30.008012000","192.168.178.25","46.51.197.89","TLSv1.2","131","Application Data"
"6237","30.008059000","192.168.178.25","46.51.197.89","TLSv1.2","475","Application Data"
"6238","30.055863000","192.168.178.25","104.85.252.76","TCP","66","[TCP Keep-Alive] 58567 > https [ACK] Seq=5102 Ack=1843 Win=35712 Len=0 TSval=20680 TSecr=1605975125"
"6239","30.061777000","46.51.197.89","192.168.178.25","TCP","66","https > 59563 [ACK] Seq=3283 Ack=825 Win=21120 Len=0 TSval=404650809 TSecr=20668"
"6240","30.063860000","192.168.178.25","23.235.43.249","TCP","66","[TCP Keep-Alive] 60140 > http [ACK] Seq=286 Ack=11456 Win=55296 Len=0 TSval=20682 TSecr=1543333187"
"6241","30.080526000","104.85.252.76","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] https > 58567 [ACK] Seq=1843 Ack=5103 Win=39200 Len=0 TSval=1605985168 TSecr=15661"
"6242","30.096030000","23.235.43.249","192.168.178.25","TCP","66","[TCP Keep-Alive ACK] http > 60140 [ACK] Seq=11456 Ack=287 Win=29184 Len=0 TSval=1543335697 TSecr=18182"
"6243","30.131997000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6244","30.132850000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6245","30.132857000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=825 Ack=6163 Win=43904 Len=0 TSval=20699 TSecr=404650826"
"6246","30.134241000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6247","30.134752000","46.51.197.89","192.168.178.25","TLSv1.2","1014","Application Data"
"6248","30.134758000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=825 Ack=8551 Win=49664 Len=0 TSval=20699 TSecr=404650826"
"6249","30.146896000","192.168.178.25","46.51.197.89","TLSv1.2","471","Application Data"
"6250","30.147219000","192.168.178.25","46.51.197.89","TLSv1.2","471","Application Data"
"6251","30.147632000","192.168.178.25","46.51.197.89","TLSv1.2","527","Application Data"
"6252","30.147937000","192.168.178.25","46.51.197.89","TLSv1.2","439","Application Data"
"6253","30.148101000","192.168.178.25","46.51.197.89","TLSv1.2","439","Application Data"
"6254","30.202481000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6255","30.203387000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6256","30.203396000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=11431 Win=55424 Len=0 TSval=20716 TSecr=404650843"
"6257","30.204738000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6258","30.205774000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6259","30.205781000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=14311 Win=61184 Len=0 TSval=20717 TSecr=404650843"
"6260","30.207139000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6261","30.207791000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6262","30.207797000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=17191 Win=66944 Len=0 TSval=20717 TSecr=404650843"
"6263","30.209348000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6264","30.210218000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6265","30.210225000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=20071 Win=72832 Len=0 TSval=20718 TSecr=404650843"
"6266","30.211786000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6267","30.212255000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6268","30.212261000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=22951 Win=78592 Len=0 TSval=20719 TSecr=404650843"
"6269","30.212263000","46.51.197.89","192.168.178.25","TCP","66","https > 59563 [ACK] Seq=22951 Ack=2096 Win=24448 Len=0 TSval=404650845 TSecr=20702"
"6270","30.214742000","46.51.197.89","192.168.178.25","TCP","66","https > 59563 [ACK] Seq=22951 Ack=2842 Win=26496 Len=0 TSval=404650847 TSecr=20703"
"6271","30.255942000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6272","30.256836000","46.51.197.89","192.168.178.25","TLSv1.2","1506","Application Data"
"6273","30.256843000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=25831 Win=84352 Len=0 TSval=20730 TSecr=404650857"
"6274","30.258420000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6275","30.259097000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6276","30.259100000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=28711 Win=90112 Len=0 TSval=20730 TSecr=404650857"
"6277","30.260476000","46.51.197.89","192.168.178.25","TLSv1.2","1506","Application Data"
"6278","30.261235000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6279","30.261243000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=31591 Win=96000 Len=0 TSval=20731 TSecr=404650857"
"6280","30.262587000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6281","30.263448000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6282","30.263453000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=34471 Win=101760 Len=0 TSval=20731 TSecr=404650858"
"6283","30.264831000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6284","30.265666000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6285","30.265672000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=37351 Win=107520 Len=0 TSval=20732 TSecr=404650858"
"6286","30.267039000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6287","30.267934000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6288","30.267939000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=40231 Win=113280 Len=0 TSval=20733 TSecr=404650859"
"6289","30.269521000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6290","30.270217000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6291","30.270224000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=43111 Win=119168 Len=0 TSval=20733 TSecr=404650859"
"6292","30.271649000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6293","30.307858000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=44551 Win=121984 Len=0 TSval=20743 TSecr=404650859"
"6294","30.309488000","46.51.197.89","192.168.178.25","TLSv1.2","1506","Application Data"
"6295","30.309495000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=45991 Win=124928 Len=0 TSval=20743 TSecr=404650870"
"6296","30.310209000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6297","30.310215000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=47431 Win=127872 Len=0 TSval=20743 TSecr=404650870"
"6298","30.311847000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6299","30.311853000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=48871 Win=130688 Len=0 TSval=20744 TSecr=404650870"
"6300","30.312326000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6301","30.312333000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=50311 Win=133632 Len=0 TSval=20744 TSecr=404650870"
"6302","30.314485000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6303","30.314491000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=51751 Win=136448 Len=0 TSval=20744 TSecr=404650870"
"6304","30.314694000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6305","30.314700000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=53191 Win=139392 Len=0 TSval=20744 TSecr=404650870"
"6306","30.315922000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6307","30.315928000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=54631 Win=142336 Len=0 TSval=20745 TSecr=404650872"
"6308","30.317638000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6309","30.317644000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=56071 Win=145152 Len=0 TSval=20745 TSecr=404650872"
"6310","30.317968000","46.51.197.89","192.168.178.25","TCP","1506","[TCP segment of a reassembled PDU]"
"6311","30.317975000","192.168.178.25","46.51.197.89","TCP","66","59563 > https [ACK] Seq=2842 Ack=57511 Win=148096 Len=0 TSval=20745 TSecr=404650872"
